"GUID","Status","Provider status","Type","Target group","Provider","Started","Status updated",""
"27414b44-f43a-b8d6-b6a2-7f6a97362fd1","Complete","Complete","Live","Target group 1","Cint","2023-11-27 16:11:02","2023-11-27 16:20:59",""
"a45943ab-7076-b069-ae4d-7772ec7aa343","Complete","Complete","Live","UNION CAPITAL","Cint","2023-11-27 16:10:57","2023-11-27 16:15:15",""
"b128ec7d-5012-03c2-df9b-d803721e80e5","TimedOut","TimedOut","Live","Target group 1","Cint","2023-11-27 16:10:19","2023-11-27 18:50:13",""
"94031182-8430-f98e-f464-252808541f15","Screenout","Screenout","Live","Target group 1","Cint","2023-11-27 16:09:44","2023-11-27 16:15:19",""
"4dad4dd6-39d3-a765-5a30-7986b2c4a140","Complete","Complete","Live","UNION CAPITAL","Cint","2023-11-27 16:09:35","2023-11-27 16:30:49",""
"0769c295-d3a5-ca94-9e73-f64286ad0674","Complete","Complete","Live","Target group 1","Cint","2023-11-27 16:08:34","2023-11-27 16:15:19",""
"76c095fb-9bd1-911b-371d-a1eb5cd1886c","QualityTerminate","QualityTerminate","Live","Target group 1","Cint","2023-11-27 16:07:51","2023-11-27 16:10:15",""
"6b544156-e1c5-47a2-a3b0-757f6dc639c3","Screenout","Screenout","Live","Target group 1","Cint","2023-11-27 16:07:28","2023-11-27 16:10:15",""
"7b84177f-320c-477f-7399-23aff7a4e7ea","Screenout","Screenout","Live","Target group 1","Cint","2023-11-27 16:07:06","2023-11-27 16:10:15",""
"a0a606e2-6cb8-cd3a-5004-328d08d07924","Complete","Complete","Live","Target group 1","Cint","2023-11-27 16:06:59","2023-11-27 16:25:50",""
"cd2c6081-99ac-322a-db67-54071ae34114","TimedOut","TimedOut","Live","UNION CAPITAL","Cint","2023-11-27 16:05:30","2023-11-27 18:25:13",""
"583a5cf6-49e2-1226-cd10-681120089a63","QualityTerminate","QualityTerminate","Live","Target group 1","Cint","2023-11-27 16:05:18","2023-11-27 16:10:14",""
"b4af1809-8c86-57e8-58ef-2c84d92d5fee","Complete","Complete","Live","UNION CAPITAL","Cint","2023-11-27 16:04:44","2023-11-27 16:10:30",""
"bd63190d-7954-57ae-94eb-2d48921eecd9","Complete","Complete","Live","UNION CAPITAL","Cint","2023-11-27 16:04:39","2023-11-27 16:10:30",""
"4191a26c-d25c-ed32-668a-96baa137c6f9","Screenout","Screenout","Live","Target group 1","Cint","2023-11-27 16:04:39","2023-11-27 16:10:30",""
"6537c567-38e1-8b97-c081-f11c752ab3f1","TimedOut","TimedOut","Live","Target group 1","Cint","2023-11-27 16:04:39","2023-11-27 18:50:13",""
"2ca6cc04-0fe7-87c2-51e2-f88d5e17dc91","Complete","Complete","Live","UNION CAPITAL","Cint","2023-11-27 16:04:17","2023-11-27 16:06:19",""
"34dde75e-6823-ae51-2ab8-d3f60f69b0cb","Screenout","Screenout","Live","Target group 1","Cint","2023-11-27 16:04:16","2023-11-27 16:06:18",""
"e5c89bcd-e92a-3d1a-3e2b-afe386733a58","Screenout","Screenout","Live","UNION CAPITAL","Cint","2023-11-27 16:03:39","2023-11-27 16:06:19",""
"cbf31302-a4b9-53f3-04e4-27d85640bf94","Complete","Complete","Live","UNION CAPITAL","Cint","2023-11-27 16:03:08","2023-11-27 16:05:15",""
"5887b9c9-6af3-f9fa-702f-8dac274ba15e","Complete","Complete","Live","UNION CAPITAL","Cint","2023-11-27 16:03:04","2023-11-27 16:06:11",""
"767f3788-c039-4e23-886e-0354c1836b14","Screenout","Screenout","Live","UNION CAPITAL","Cint","2023-11-27 16:02:54","2023-11-27 16:05:15",""
"c0156caf-fd54-b076-e349-583ea1352f78","TimedOut","TimedOut","Live","Target group 1","Cint","2023-11-27 16:02:00","2023-11-27 17:05:34",""
"3883b01f-7d40-6f76-75f9-84a8d993a889","Screenout","Screenout","Live","Target group 1","Cint","2023-11-27 16:01:37","2023-11-27 16:10:30",""
"ed0d2fd3-03f8-8f4b-fb35-1b26cd3b962b","Complete","Complete","Live","UNION CAPITAL","Cint","2023-11-27 16:01:21","2023-11-27 16:10:30",""
"f63ad49b-8e82-08c6-cc7d-e011175e570e","Screenout","Screenout","Live","Target group 1","Cint","2023-11-27 16:00:46","2023-11-27 16:05:15",""
"25f3e24d-47b5-3d6e-05ab-d6d80a699ed8","Complete","Complete","Live","UNION CAPITAL","Cint","2023-11-27 16:00:39","2023-11-27 16:05:15",""
"d6ac1c23-c8e0-ccca-5ac5-2887b30c11c9","Screenout","Screenout","Live","UNION CAPITAL","Cint","2023-11-27 15:59:40","2023-11-27 16:06:11",""
"1f83fd3e-0f2f-33f3-75d8-c9a8660c86d3","Complete","Complete","Live","Target group 1","Cint","2023-11-27 15:59:10","2023-11-27 16:10:30",""
"4e0a3480-f5ef-fabb-fc66-002109ddde15","Screenout","Screenout","Live","UNION CAPITAL","Cint","2023-11-27 15:59:09","2023-11-27 16:06:11",""
"eacfbf66-c2a4-76b7-3980-8be4d79748f0","Screenout","Screenout","Live","UNION CAPITAL","Cint","2023-11-27 15:58:57","2023-11-27 16:00:19",""
"69a1c51e-f3ef-2a2c-57f8-f18a5183e185","Complete","Complete","Live","UNION CAPITAL","Cint","2023-11-27 15:58:41","2023-11-27 16:06:11",""
"e76dcba5-d9a4-3059-9b43-ff466b5c0030","QualityTerminate","QualityTerminate","Live","Target group 1","Cint","2023-11-27 15:57:47","2023-11-27 16:00:19",""
"29097183-9d4c-9007-ff65-45221d5f0769","Screenout","Screenout","Live","UNION CAPITAL","Cint","2023-11-27 15:56:45","2023-11-27 16:00:15",""
"6cc5ac65-1de5-ba29-3383-98eed2ef0ff0","Screenout","Screenout","Live","UNION CAPITAL","Cint","2023-11-27 15:56:21","2023-11-27 16:00:15",""
"bebbb99b-76ea-b76e-4d7d-8d90a7877c6f","QualityTerminate","QualityTerminate","Live","Target group 1","Cint","2023-11-27 15:56:03","2023-11-27 16:00:15",""
"5f0fdf2f-84ce-e247-f9c9-eb24bb3116c8","QualityTerminate","QualityTerminate","Live","Target group 1","Cint","2023-11-27 15:55:57","2023-11-27 16:00:15",""
"780f7dd0-89d9-792b-f936-49247fd91c46","QualityTerminate","QualityTerminate","Live","Target group 1","Cint","2023-11-27 15:55:52","2023-11-27 16:00:15",""
"d89c3b6c-95a0-3a09-6a8a-0fb7315b07f4","Screenout","Screenout","Live","Target group 1","Cint","2023-11-27 15:55:36","2023-11-27 16:00:15",""
