"GUID","Status","Provider status","Type","Target group","Provider","Started","Status updated",""
"df71d6cd-cf21-4c4e-5e06-e25ad0b83359","Screenout","Screenout","Live","Unión Capital - Includes Uruguay / OCA panelists","Cint","2024-02-02 16:16:24","2024-02-02 16:20:15",""
"56288c35-ab26-0e9b-02fe-b8038a995ca0","TimedOut","TimedOut","Live","Unión Capital - Includes Uruguay / OCA panelists","Cint","2024-02-02 16:07:39","2024-02-02 17:15:24",""
"72f57f14-cd83-8db6-dadf-4bdedc8c358d","Complete","Complete","Live","Uruguay / OCA - Includes Unión Capital panelists","Cint","2024-02-02 16:04:06","2024-02-02 16:10:21",""
"cad06ddd-4ae7-8557-ff16-59fbcaf6b64b","Complete","Complete","Live","Unión Capital - Includes Uruguay / OCA panelists","Cint","2024-02-02 16:02:58","2024-02-02 16:05:15",""
"c443267e-f1a5-36f7-6cb5-1268ddad1de2","QualityTerminate","QualityTerminate","Live","Uruguay / OCA - Includes Unión Capital panelists","Cint","2024-02-02 15:58:52","2024-02-02 16:10:21",""
"2ac8da52-66ec-6e9a-e299-eee37e5997c8","QualityTerminate","QualityTerminate","Live","Uruguay / OCA - Includes Unión Capital panelists","Cint","2024-02-02 15:58:19","2024-02-02 18:15:14",""
"72863283-065a-8652-ac48-06ad2ff2f36b","QualityTerminate","QualityTerminate","Live","Uruguay / OCA - Includes Unión Capital panelists","Cint","2024-02-02 15:48:46","2024-02-02 15:55:16",""
"cf8d24d5-80d4-9018-a71e-10a6921d773d","QualityTerminate","QualityTerminate","Live","Uruguay / OCA - Includes Unión Capital panelists","Cint","2024-02-02 15:38:38","2024-02-02 15:40:15",""
"2025b1dd-552f-e383-0b16-850ec081bf4e","Screenout","Screenout","Live","Uruguay / OCA - Includes Unión Capital panelists","Cint","2024-02-02 15:35:26","2024-02-02 15:40:15",""
"61ba5780-a2a8-e89c-904b-63914f155759","QualityTerminate","QualityTerminate","Live","Unión Capital - Includes Uruguay / OCA panelists","Cint","2024-02-02 15:24:43","2024-02-02 15:30:19",""
"09fb2ff9-7a7b-9b02-d132-1bd07e8b8d64","QualityTerminate","QualityTerminate","Live","Uruguay / OCA - Includes Unión Capital panelists","Cint","2024-02-02 15:14:07","2024-02-02 15:20:39",""
"543902cb-b05f-6b09-1000-36121cd44553","Complete","Complete","Live","Unión Capital - Includes Uruguay / OCA panelists","Cint","2024-02-02 15:06:46","2024-02-02 15:10:15",""
"a6bda818-2105-1589-97d3-9c96bfbad4c2","QualityTerminate","QualityTerminate","Live","Unión Capital - Includes Uruguay / OCA panelists","Cint","2024-02-02 15:01:12","2024-02-02 15:05:15",""
"c3083c1f-4a3f-8045-22d4-0823e543bcf8","QualityTerminate","QualityTerminate","Live","Unión Capital - Includes Uruguay / OCA panelists","Cint","2024-02-02 14:49:40","2024-02-02 14:55:24",""
"b0c3690e-3f2b-44e0-ebc5-5de8c246cb90","Screenout","Screenout","Live","Unión Capital - Includes Uruguay / OCA panelists","Cint","2024-02-02 14:40:36","2024-02-02 14:45:16",""
"097ee5ed-9994-587f-5426-d155b72a6e7e","Screenout","Screenout","Live","Unión Capital - Includes Uruguay / OCA panelists","Cint","2024-02-02 14:38:48","2024-02-02 14:40:15",""
"8ee701da-41af-b561-cd11-35cc790ab00c","Complete","Complete","Live","Uruguay / OCA - Includes Unión Capital panelists","Cint","2024-02-02 14:37:56","2024-02-02 14:45:28",""
"63c3e4e8-072e-6638-e923-d0e841d0f274","Screenout","Screenout","Live","Unión Capital - Includes Uruguay / OCA panelists","Cint","2024-02-02 14:26:14","2024-02-02 14:30:15",""
"3fc57b9b-ab76-8433-ee50-4fee1b4f5a56","QualityTerminate","QualityTerminate","Live","Uruguay / OCA - Includes Unión Capital panelists","Cint","2024-02-02 14:25:57","2024-02-02 14:30:15",""
"1a7c9bf4-f1c1-2f05-563f-af5783040617","Complete","Complete","Live","Uruguay / OCA - Includes Unión Capital panelists","Cint","2024-02-02 14:24:12","2024-02-02 14:31:06",""
"9a57b6d2-1df1-02c8-7d19-827cfc06e446","Complete","Complete","Live","Uruguay / OCA - Includes Unión Capital panelists","Cint","2024-02-02 14:21:00","2024-02-02 14:25:16",""
"e58aa81a-a634-144a-a0d1-9ca13f4c53c1","Complete","Complete","Live","Unión Capital - Includes Uruguay / OCA panelists","Cint","2024-02-02 14:20:03","2024-02-02 16:10:24",""
"a4f0e6e8-ea21-d0e8-db23-d2dba854127b","QualityTerminate","QualityTerminate","Live","Uruguay / OCA - Includes Unión Capital panelists","Cint","2024-02-02 14:17:28","2024-02-02 14:20:15",""
"b5fc214b-0fa6-95bc-d680-15d7ced2f8d0","Complete","Complete","Live","Uruguay / OCA - Includes Unión Capital panelists","Cint","2024-02-02 14:16:49","2024-02-02 14:25:24",""
"1ce429e5-cf29-9ca2-ce2e-1dcfcf403926","Complete","Complete","Live","Uruguay / OCA - Includes Unión Capital panelists","Cint","2024-02-02 14:12:46","2024-02-02 14:20:22",""
"94687b83-5c0e-cf36-4248-4f4361b9a966","QualityTerminate","QualityTerminate","Live","Uruguay / OCA - Includes Unión Capital panelists","Cint","2024-02-02 14:11:29","2024-02-02 14:15:15",""
"bdcd806c-4d22-19f3-e7a7-b4e656b0b8ff","QualityTerminate","QualityTerminate","Live","Unión Capital - Includes Uruguay / OCA panelists","Cint","2024-02-02 14:08:50","2024-02-02 14:10:15",""
"e9b4bae2-1f20-0e6e-9e29-8e9f1765e877","QualityTerminate","QualityTerminate","Live","Uruguay / OCA - Includes Unión Capital panelists","Cint","2024-02-02 14:08:01","2024-02-02 14:10:15",""
"7e42ff4a-94a7-4313-6881-cb69ab6765a4","QualityTerminate","QualityTerminate","Live","Unión Capital - Includes Uruguay / OCA panelists","Cint","2024-02-02 14:07:51","2024-02-02 14:10:15",""
"9da83eaf-b0fa-8a1b-8264-0a83a90b453a","Complete","Complete","Live","Uruguay / OCA - Includes Unión Capital panelists","Cint","2024-02-02 14:06:17","2024-02-02 14:20:22",""
"2b2e76f1-d5f4-c253-043a-4205c5812265","QualityTerminate","QualityTerminate","Live","Uruguay / OCA - Includes Unión Capital panelists","Cint","2024-02-02 14:05:23","2024-02-02 14:10:15",""
"9a349c81-d32a-3051-1e4a-a81fb8672417","QualityTerminate","QualityTerminate","Live","Unión Capital - Includes Uruguay / OCA panelists","Cint","2024-02-02 14:03:19","2024-02-02 14:06:19",""
"85a77c13-3970-d509-8dd8-488c1325cf8b","QualityTerminate","QualityTerminate","Live","Uruguay / OCA - Includes Unión Capital panelists","Cint","2024-02-02 14:02:36","2024-02-02 14:05:16",""
"ee47ae60-3e1c-1b89-92b4-9a6cffa9c8b4","Complete","Complete","Live","Uruguay / OCA - Includes Unión Capital panelists","Cint","2024-02-02 13:49:15","2024-02-02 14:00:23",""
"57063dda-82bf-3bbf-d30e-092dfe457547","Complete","Complete","Live","Uruguay / OCA - Includes Unión Capital panelists","Cint","2024-02-02 13:38:33","2024-02-02 13:45:17",""
"7b9458e6-a88a-f702-4032-6cbf4d495f06","QualityTerminate","QualityTerminate","Live","Uruguay / OCA - Includes Unión Capital panelists","Cint","2024-02-02 13:22:02","2024-02-02 13:25:18",""
"53aaa5e8-d061-ad23-7e3c-918104652776","Complete","Complete","Live","Uruguay / OCA - Includes Unión Capital panelists","Cint","2024-02-02 13:14:04","2024-02-02 13:20:23",""
